	pfcode	family_desc	genus_desc	species_desc	Reported_comp_Species	Reported_comp_Genus	Reported_comp_Family	LC
3322	https://www.sinergiawolfender.org/jlw/V103355	Asteraceae	Artemisia	Artemisia vulgaris	273.0	9199.0	96094.0	-1.9782800000000003
3323	https://www.sinergiawolfender.org/jlw/V103356	Laminariaceae	Laminaria	Laminaria digitata	26.0	39.0	99.0	0.98112
3324	https://www.sinergiawolfender.org/jlw/V103357	Fabaceae	Medicago	Medicago sativa	398.0	1173.0	59372.0	-0.5037400000000001
3325	https://www.sinergiawolfender.org/jlw/V103358	Brassicaceae	Cochlearia	Cochlearia officinalis	0.0	2.0	5419.0	0.89142
3326	https://www.sinergiawolfender.org/jlw/V103359	Moraceae	Morus	Morus nigra	93.0	1567.0	6850.0	0.6597999999999999
3327	https://www.sinergiawolfender.org/jlw/V103360	Lamiaceae	Thymus	Thymus sp. (node not in ott3.3)	0.0	1969.0	45837.0	-0.11363999999999996
3328	https://www.sinergiawolfender.org/jlw/V103361	Rutaceae	Agathosma	Agathosma betulina	82.0	119.0	21824.0	0.51062
3329	https://www.sinergiawolfender.org/jlw/V103362	Solanaceae	Alkekengi	Alkekengi officinarum	177.0	182.0	13616.0	0.62098
3330	https://www.sinergiawolfender.org/jlw/V103363	Plantaginaceae	Globularia	Globularia alypum	87.0	302.0	5618.0	0.81394
3331	https://www.sinergiawolfender.org/jlw/V103364	Polygonaceae	Rumex	Rumex patientia	43.0	396.0	3695.0	0.8650000000000001
3332	https://www.sinergiawolfender.org/jlw/V103365	Fabaceae	Senna	Senna alexandrina	172.0	1855.0	59372.0	-0.45894
3333	https://www.sinergiawolfender.org/jlw/V103366	Parmeliaceae	Cetraria	Cetraria islandica	0.0	56.0	1268.0	0.9690399999999999
3334	https://www.sinergiawolfender.org/jlw/V103367	Ericaceae	Vaccinium	Vaccinium myrtillus	280.0	1575.0	4820.0	0.6061
3335	https://www.sinergiawolfender.org/jlw/V103368	Lamiaceae	Origanum	Origanum sp. (node not in ott3.3)	0.0	1156.0	45837.0	-0.032340000000000035
3336	https://www.sinergiawolfender.org/jlw/V103369	Fabaceae	Cytisus	Cytisus scoparius	97.0	306.0	59372.0	-0.26654
3337	https://www.sinergiawolfender.org/jlw/V103370	Lamiaceae	Hyssopus	Hyssopus officinalis	132.0	158.0	45837.0	0.0014599999999999058
3338	https://www.sinergiawolfender.org/jlw/V103371	Apiaceae	Crithmum	Crithmum maritimum	24.0	24.0	14930.0	0.687
3339	https://www.sinergiawolfender.org/jlw/V103372	Boraginaceae	Anchusa	Anchusa officinalis	29.0	102.0	1830.0	0.9387000000000001
3340	https://www.sinergiawolfender.org/jlw/V103373	Myrtaceae	Eucalyptus	Eucalyptus globulus	439.0	4757.0	9739.0	0.11001999999999995
3341	https://www.sinergiawolfender.org/jlw/V103374	Fabaceae	Trifolium	Trifolium pratense	287.0	1196.0	59372.0	-0.45054000000000005
3342	https://www.sinergiawolfender.org/jlw/V103375	Passifloraceae	Turnera	Turnera diffusa	63.0	106.0	1064.0	0.93662
3343	https://www.sinergiawolfender.org/jlw/V103376	Asteraceae	Cichorium	Cichorium intybus	270.0	555.0	96094.0	-1.11238
3344	https://www.sinergiawolfender.org/jlw/V103377	Scrophulariaceae	Verbascum	Verbascum thapsus	132.0	715.0	2301.0	0.81648
3345	https://www.sinergiawolfender.org/jlw/V103378	Fabaceae	Medicago	Medicago sativa	398.0	1173.0	59372.0	-0.5037400000000001
3346	https://www.sinergiawolfender.org/jlw/V103379	Rubiaceae	Rubia	Rubia tinctorum	120.0	903.0	10467.0	0.6403599999999999
3347	https://www.sinergiawolfender.org/jlw/V103380	Rubiaceae	Galium	Galium mollugo	109.0	480.0	10467.0	0.68816
3348	https://www.sinergiawolfender.org/jlw/V103381	Araliaceae	Eleutherococcus	Eleutherococcus gracilistylus	15.0	847.0	6489.0	0.77802
3349	https://www.sinergiawolfender.org/jlw/V103382	Lardizabalaceae	Akebia	Akebia quinata	112.0	239.0	520.0	0.9097
3350	https://www.sinergiawolfender.org/jlw/V103383	Alismataceae	Alisma	"Alisma plantago-aquatica subsp. orientale (re-ranked as ""species"", was ""subspecies"" in ott3.3) (re-ranked as ""species"", was ""species"" in ott3.3)"	0.0	432.0	623.0	0.94434
3351	https://www.sinergiawolfender.org/jlw/V103384	Araceae	Arisaema	Arisaema amurense	31.0	92.0	976.0	0.9557800000000001
3352	https://www.sinergiawolfender.org/jlw/V103385	Aristolochiaceae	Aristolochia	Aristolochia debilis	71.0	2323.0	3359.0	0.66502
3353	https://www.sinergiawolfender.org/jlw/V103386	Dioscoreaceae	Dioscorea	Dioscorea oppositifolia	87.0	1708.0	1708.0	0.7515400000000001
3354	https://www.sinergiawolfender.org/jlw/V103387	Poaceae	Imperata	Imperata cylindrica	31.0	31.0	4877.0	0.8838600000000001
3355	https://www.sinergiawolfender.org/jlw/V103388	Apiaceae	Ligusticum	Ligusticum sinense	169.0	752.0	14930.0	0.5417
3356	https://www.sinergiawolfender.org/jlw/V103389	Malvaceae	Malva	Malva verticillata	1.0	100.0	3518.0	0.9191400000000001
3357	https://www.sinergiawolfender.org/jlw/V103390	Pinaceae	Pseudolarix	Pseudolarix amabilis	78.0	78.0	9866.0	0.7558799999999999
3358	https://www.sinergiawolfender.org/jlw/V103391	Cucurbitaceae	Trichosanthes	Trichosanthes kirilowii	74.0	328.0	3663.0	0.8569399999999999
3359	https://www.sinergiawolfender.org/jlw/V103392	Poaceae	Zea	Zea mays	702.0	702.0	4877.0	0.48125999999999997
3360	https://www.sinergiawolfender.org/jlw/V103393	Paeoniaceae	Paeonia	Paeonia obovata	48.0	1058.0	1058.0	0.84904
3361	https://www.sinergiawolfender.org/jlw/V103394	Cucurbitaceae	Trichosanthes	Trichosanthes kirilowii	74.0	328.0	3663.0	0.8569399999999999
3362	https://www.sinergiawolfender.org/jlw/V103395	Fabaceae	Abrus	Abrus fruticulosus	8.0	255.0	59372.0	-0.21694000000000002
3363	https://www.sinergiawolfender.org/jlw/V103396	Aristolochiaceae	Aristolochia	Aristolochia debilis	71.0	2323.0	3359.0	0.66502
3364	https://www.sinergiawolfender.org/jlw/V103397	Scrophulariaceae	Buddleja	Buddleja officinalis	133.0	557.0	2301.0	0.8317800000000001
3365	https://www.sinergiawolfender.org/jlw/V103398	Fabaceae	Biancaea	Biancaea sappan	153.0	449.0	59372.0	-0.3088400000000001
3366	https://www.sinergiawolfender.org/jlw/V103399	Vitaceae	Causonis	Causonis japonica	6.0	12.0	2607.0	0.94366
3367	https://www.sinergiawolfender.org/jlw/V103400	Amaranthaceae	Celosia	Celosia argentea	85.0	114.0	983.0	0.92644
3368	https://www.sinergiawolfender.org/jlw/V103401	Chenopodiaceae	Chenopodiastrum	Chenopodiastrum hybridum	2.0	120.0	2135.0	0.9443
3369	https://www.sinergiawolfender.org/jlw/V103402	Calycanthaceae	Chimonanthus	Chimonanthus praecox	66.0	66.0	105.0	0.9582999999999999
3370	https://www.sinergiawolfender.org/jlw/V103403	Lamiaceae	Clerodendrum	Clerodendrum bungei	53.0	468.0	45837.0	0.00996000000000008
3371	https://www.sinergiawolfender.org/jlw/V103404	Ranunculaceae	Consolida	Consolida ajacis	168.0	983.0	13322.0	0.5512600000000001
3372	https://www.sinergiawolfender.org/jlw/V103405	Apocynaceae	Vincetoxicum	Vincetoxicum atratum	117.0	688.0	18617.0	0.50036
3373	https://www.sinergiawolfender.org/jlw/V103406	Asteraceae	Glossocardia	Glossocardia integrifolia	0.0	9.0	96094.0	-0.92278
3374	https://www.sinergiawolfender.org/jlw/V103407	Achariaceae	Hydnocarpus	Hydnocarpus anthelminthicus	0.0	15.0	126.0	0.9959800000000001
3375	https://www.sinergiawolfender.org/jlw/V103408	Hypericaceae	Hypericum	Hypericum japonicum	119.0	3626.0	4797.0	0.48196000000000006
3376	https://www.sinergiawolfender.org/jlw/V103409	Schisandraceae	Kadsura	Kadsura longipedunculata	73.0	1367.0	3836.0	0.75008
3377	https://www.sinergiawolfender.org/jlw/V103410	Liliaceae	Lilium	Lilium brownii	27.0	520.0	1711.0	0.90028
3378	https://www.sinergiawolfender.org/jlw/V103411	Cucurbitaceae	Luffa	Luffa aegyptiaca	58.0	137.0	3663.0	0.8840399999999999
3379	https://www.sinergiawolfender.org/jlw/V103412	Bignoniaceae	Oroxylum	Oroxylum indicum	31.0	31.0	2424.0	0.9329200000000001
3380	https://www.sinergiawolfender.org/jlw/V103413	Caprifoliaceae	Patrinia	Patrinia villosa	11.0	73.0	3385.0	0.9195000000000001
3381	https://www.sinergiawolfender.org/jlw/V103414	Piperaceae	Piper	Piper kadsura	169.0	5637.0	6288.0	0.22604
3382	https://www.sinergiawolfender.org/jlw/V103415	Lamiaceae	Pogostemon	Pogostemon cablin	154.0	206.0	45837.0	-0.014339999999999908
3383	https://www.sinergiawolfender.org/jlw/V103416	Malvaceae	Pterospermum	Pterospermum heterophyllum	0.0	17.0	3518.0	0.92794
3384	https://www.sinergiawolfender.org/jlw/V103417	Ranunculaceae	Ranunculus	Ranunculus japonicus	0.0	238.0	13322.0	0.70976
3385	https://www.sinergiawolfender.org/jlw/V103418	0	0	0	0.0	0.0	0.0	1.0
3386	https://www.sinergiawolfender.org/jlw/V103419	Rosaceae	Rosa	Rosa multiflora	73.0	1276.0	10608.0	0.6237400000000001
3387	https://www.sinergiawolfender.org/jlw/V103420	Apiaceae	Saposhnikovia	Saposhnikovia divaricata	91.0	91.0	14930.0	0.6468
3388	https://www.sinergiawolfender.org/jlw/V103421	Sargassaceae	Sargassum	Sargassum fusiforme	6.0	414.0	1247.0	0.93066
3389	https://www.sinergiawolfender.org/jlw/V103422	Araliaceae	Schefflera	Schefflera arboricola	60.0	396.0	6489.0	0.80062
3390	https://www.sinergiawolfender.org/jlw/V103423	Lamiaceae	Schizonepeta	Schizonepeta tenuifolia	41.0	98.0	45837.0	0.05296000000000001
3391	https://www.sinergiawolfender.org/jlw/V103424	Asteraceae	Sigesbeckia	Sigesbeckia orientalis	37.0	60.0	96094.0	-0.94638
3392	https://www.sinergiawolfender.org/jlw/V103425	Apocynaceae	Streptocaulon	Streptocaulon juventas	32.0	32.0	18617.0	0.60846
3393	https://www.sinergiawolfender.org/jlw/V103426	Thymelaeaceae	Wikstroemia	Wikstroemia indica	50.0	282.0	2324.0	0.90032
3394	https://www.sinergiawolfender.org/jlw/V103427	Poaceae	Phyllostachys	Phyllostachys nigra	17.0	74.0	4877.0	0.8865600000000001
3395	https://www.sinergiawolfender.org/jlw/V103428	Rutaceae	Citrus	Citrus japonica	240.0	5061.0	21824.0	-0.06257999999999997
3396	https://www.sinergiawolfender.org/jlw/V103429	Violaceae	Viola	Viola philippica	38.0	157.0	193.0	0.96144
3397	https://www.sinergiawolfender.org/jlw/V103430	Ancistrocladaceae	Ancistrocladus	Ancistrocladus robertsoniorum	29.0	410.0	410.0	0.9363
3398	https://www.sinergiawolfender.org/jlw/V103431	Sapindaceae	Allophylus	Allophylus rubifolius	0.0	25.0	2733.0	0.94284
3399	https://www.sinergiawolfender.org/jlw/V103432	Capparaceae	Capparis	Capparis tomentosa	1.0	254.0	494.0	0.9642200000000001
3400	https://www.sinergiawolfender.org/jlw/V103433	Capparaceae	Capparis	Capparis tomentosa	1.0	254.0	494.0	0.9642200000000001
3401	https://www.sinergiawolfender.org/jlw/V103434	Rhizophoraceae	Cassipourea	Cassipourea celastroides	0.0	52.0	845.0	0.9779
3402	https://www.sinergiawolfender.org/jlw/V103435	Rhizophoraceae	Cassipourea	Cassipourea celastroides	0.0	52.0	845.0	0.9779
3403	https://www.sinergiawolfender.org/jlw/V103436	Rhizophoraceae	Cassipourea	Cassipourea malosana	9.0	52.0	845.0	0.9734
3404	https://www.sinergiawolfender.org/jlw/V103437	Rhizophoraceae	Cassipourea	Cassipourea malosana	9.0	52.0	845.0	0.9734
3405	https://www.sinergiawolfender.org/jlw/V103438	Ulmaceae	Chaetachme	Chaetachme aristata	0.0	0.0	186.0	0.99628
3406	https://www.sinergiawolfender.org/jlw/V103439	Sapotaceae	Chrysophyllum	Chrysophyllum gorungosanum	0.0	83.0	769.0	0.9763200000000001
3407	https://www.sinergiawolfender.org/jlw/V103440	Sapotaceae	Chrysophyllum	Chrysophyllum gorungosanum	0.0	83.0	769.0	0.9763200000000001
3408	https://www.sinergiawolfender.org/jlw/V103441	Combretaceae	Combretum	Combretum molle	24.0	533.0	1467.0	0.9053599999999999
3409	https://www.sinergiawolfender.org/jlw/V103442	Combretaceae	Combretum	Combretum molle	24.0	533.0	1467.0	0.9053599999999999
3410	https://www.sinergiawolfender.org/jlw/V103443	Cordiaceae	Cordia	Cordia africana	0.0	392.0	484.0	0.95112
3411	https://www.sinergiawolfender.org/jlw/V103444	Cordiaceae	Cordia	Cordia africana	0.0	392.0	484.0	0.95112
3412	https://www.sinergiawolfender.org/jlw/V103445	Euphorbiaceae	Croton	Croton dichogamus	3.0	2096.0	12356.0	0.54178
3413	https://www.sinergiawolfender.org/jlw/V103446	Euphorbiaceae	Croton	Croton dichogamus	3.0	2096.0	12356.0	0.54178
3414	https://www.sinergiawolfender.org/jlw/V103447	Euphorbiaceae	Croton	Croton macrostachyus	0.0	2096.0	12356.0	0.54328
3415	https://www.sinergiawolfender.org/jlw/V103448	Sapindaceae	Deinbollia	Deinbollia kilimandscharica	0.0	0.0	2733.0	0.94534
3416	https://www.sinergiawolfender.org/jlw/V103449	Sapindaceae	Deinbollia	Deinbollia kilimandscharica	0.0	0.0	2733.0	0.94534
3417	https://www.sinergiawolfender.org/jlw/V103450	Salicaceae	Dovyalis	Dovyalis macrocalyx	6.0	35.0	2946.0	0.9345800000000001
3418	https://www.sinergiawolfender.org/jlw/V103451	Salicaceae	Dovyalis	Dovyalis macrocalyx	6.0	35.0	2946.0	0.9345800000000001
3419	https://www.sinergiawolfender.org/jlw/V103452	Putranjivaceae	Drypetes	Drypetes gerrardii	0.0	166.0	185.0	0.9797
3420	https://www.sinergiawolfender.org/jlw/V103453	Ehretiaceae	Ehretia	Ehretia cymosa	0.0	80.0	97.0	0.9900599999999999
3421	https://www.sinergiawolfender.org/jlw/V103454	Euphorbiaceae	Erythrococca	Erythrococca bongensis	0.0	0.0	12356.0	0.75288
3422	https://www.sinergiawolfender.org/jlw/V103455	Apocynaceae	Funtumia	Funtumia africana	0.0	12.0	18617.0	0.62646
3423	https://www.sinergiawolfender.org/jlw/V103456	Apocynaceae	Funtumia	Funtumia africana	0.0	12.0	18617.0	0.62646
3424	https://www.sinergiawolfender.org/jlw/V103457	Sapindaceae	Haplocoelum	Haplocoelum inoploeum	0.0	0.0	2733.0	0.94534
3425	https://www.sinergiawolfender.org/jlw/V103458	Sapindaceae	Haplocoelum	Haplocoelum inoploeum	0.0	0.0	2733.0	0.94534
3426	https://www.sinergiawolfender.org/jlw/V103459	Rhamnaceae	Helinus	Helinus mystacinus	0.0	10.0	2163.0	0.95574
3427	https://www.sinergiawolfender.org/jlw/V103460	Rhamnaceae	Helinus	Helinus mystacinus	0.0	10.0	2163.0	0.95574
3428	https://www.sinergiawolfender.org/jlw/V103461	Rubiaceae	Hymenodictyon	Hymenodictyon parvifolium	0.0	86.0	10467.0	0.78206
3429	https://www.sinergiawolfender.org/jlw/V103462	Rubiaceae	Hymenodictyon	Hymenodictyon parvifolium	0.0	86.0	10467.0	0.78206
3430	https://www.sinergiawolfender.org/jlw/V103463	Acanthaceae	Justicia	Justicia betonica	27.0	513.0	1998.0	0.89524
3431	https://www.sinergiawolfender.org/jlw/V103464	Apocynaceae	Kanahia	Kanahia laniflora	0.0	0.0	18617.0	0.62766
3432	https://www.sinergiawolfender.org/jlw/V103465	Apocynaceae	Kanahia	Kanahia laniflora	0.0	0.0	18617.0	0.62766
3433	https://www.sinergiawolfender.org/jlw/V103466	Apocynaceae	Kanahia	Kanahia laniflora	0.0	0.0	18617.0	0.62766
3434	https://www.sinergiawolfender.org/jlw/V103467	Malvaceae	Kosteletzkya	Kosteletzkya adoensis	0.0	0.0	3518.0	0.92964
3435	https://www.sinergiawolfender.org/jlw/V103468	Malvaceae	Kosteletzkya	Kosteletzkya adoensis	0.0	0.0	3518.0	0.92964
3436	https://www.sinergiawolfender.org/jlw/V103469	Anacardiaceae	Lannea	Lannea rivae	0.0	12.0	1938.0	0.96004
3437	https://www.sinergiawolfender.org/jlw/V103470	Anacardiaceae	Lannea	Lannea rivae	0.0	12.0	1938.0	0.96004
3438	https://www.sinergiawolfender.org/jlw/V103471	Anacardiaceae	Lannea	Lannea schweinfurthii	0.0	12.0	1938.0	0.96004
3439	https://www.sinergiawolfender.org/jlw/V103472	Anacardiaceae	Lannea	Lannea schweinfurthii	0.0	12.0	1938.0	0.96004
3440	https://www.sinergiawolfender.org/jlw/V103473	Rubiaceae	Lasianthus	Lasianthus kilimandscharicus	0.0	57.0	10467.0	0.78496
3441	https://www.sinergiawolfender.org/jlw/V103474	Sapindaceae	Majidea	Majidea zanguebarica	0.0	0.0	2733.0	0.94534
3442	https://www.sinergiawolfender.org/jlw/V103475	Sapindaceae	Majidea	Majidea zanguebarica	0.0	0.0	2733.0	0.94534
3443	https://www.sinergiawolfender.org/jlw/V103476	Sapotaceae	Mimusops	Mimusops kummel	0.0	106.0	769.0	0.97402
3444	https://www.sinergiawolfender.org/jlw/V103477	Sapotaceae	Mimusops	Mimusops kummel	0.0	106.0	769.0	0.97402
3445	https://www.sinergiawolfender.org/jlw/V103478	Celastraceae	Mystroxylon	Mystroxylon aethiopicum	0.0	0.0	6064.0	0.87872
3446	https://www.sinergiawolfender.org/jlw/V103479	Penaeaceae	Olinia	Olinia rochetiana	3.0	8.0	8.0	0.99754
3447	https://www.sinergiawolfender.org/jlw/V103480	Penaeaceae	Olinia	Olinia rochetiana	3.0	8.0	8.0	0.99754
3448	https://www.sinergiawolfender.org/jlw/V103481	Penaeaceae	Olinia	Olinia rochetiana	3.0	8.0	8.0	0.99754
3449	https://www.sinergiawolfender.org/jlw/V103482	Salicaceae	Oncoba	Oncoba spinosa	0.0	28.0	2946.0	0.93828
3450	https://www.sinergiawolfender.org/jlw/V103483	Salicaceae	Oncoba	Oncoba spinosa	0.0	28.0	2946.0	0.93828
3451	https://www.sinergiawolfender.org/jlw/V103484	Sapindaceae	Pappea	Pappea capensis	0.0	0.0	2733.0	0.94534
3452	https://www.sinergiawolfender.org/jlw/V103485	Sapindaceae	Pappea	Pappea capensis	0.0	0.0	2733.0	0.94534
3453	https://www.sinergiawolfender.org/jlw/V103486	Rubiaceae	Pentas	Pentas lanceolata	13.0	20.0	10467.0	0.7821600000000001
3454	https://www.sinergiawolfender.org/jlw/V103487	Rubiaceae	Pentas	Pentas lanceolata	13.0	20.0	10467.0	0.7821600000000001
3455	https://www.sinergiawolfender.org/jlw/V103488	Rubiaceae	Pentas	Pentas lanceolata	13.0	20.0	10467.0	0.7821600000000001
3456	https://www.sinergiawolfender.org/jlw/V103489	Rubiaceae	Psydrax	Psydrax schimperiana	6.0	33.0	10467.0	0.7843600000000001
3457	https://www.sinergiawolfender.org/jlw/V103490	Apocynaceae	Rauvolfia	Rauvolfia caffra	61.0	952.0	18617.0	0.5019600000000001
3458	https://www.sinergiawolfender.org/jlw/V103491	Apocynaceae	Rauvolfia	Rauvolfia caffra	61.0	952.0	18617.0	0.5019600000000001
3459	https://www.sinergiawolfender.org/jlw/V103492	Acanthaceae	Ruttya	Ruttya fruticosa	0.0	0.0	1998.0	0.96004
3460	https://www.sinergiawolfender.org/jlw/V103493	Acanthaceae	Ruttya	Ruttya fruticosa	0.0	0.0	1998.0	0.96004
3461	https://www.sinergiawolfender.org/jlw/V103494	Euphorbiaceae	Sapium	Sapium ellipticum	6.0	78.0	12356.0	0.74208
3462	https://www.sinergiawolfender.org/jlw/V103495	Euphorbiaceae	Sapium	Sapium ellipticum	6.0	78.0	12356.0	0.74208
3463	https://www.sinergiawolfender.org/jlw/V103496	Euphorbiaceae	Sapium	Sapium ellipticum	6.0	78.0	12356.0	0.74208
3464	https://www.sinergiawolfender.org/jlw/V103497	Oleaceae	Schrebera	Schrebera alata	0.0	0.0	3719.0	0.92562
3465	https://www.sinergiawolfender.org/jlw/V103498	Oleaceae	Schrebera	Schrebera alata	0.0	0.0	3719.0	0.92562
3466	https://www.sinergiawolfender.org/jlw/V103499	Salicaceae	Scolopia	Scolopia zeyheri	0.0	36.0	2946.0	0.93748
3467	https://www.sinergiawolfender.org/jlw/V103500	Salicaceae	Scolopia	Scolopia zeyheri	0.0	36.0	2946.0	0.93748
3468	https://www.sinergiawolfender.org/jlw/V103501	Rhamnaceae	Scutia	Scutia myrtina	17.0	57.0	2163.0	0.94254
3469	https://www.sinergiawolfender.org/jlw/V103502	Asteraceae	Solanecio	Solanecio angulatus	0.0	21.0	96094.0	-0.92398
3470	https://www.sinergiawolfender.org/jlw/V103503	Asteraceae	Solanecio	Solanecio angulatus	0.0	21.0	96094.0	-0.92398
3471	https://www.sinergiawolfender.org/jlw/V103504	Asteraceae	Solanecio	Solanecio angulatus	0.0	21.0	96094.0	-0.92398
3472	https://www.sinergiawolfender.org/jlw/V103505	Asteraceae	Solanecio	Solanecio mannii	12.0	21.0	96094.0	-0.92998
3473	https://www.sinergiawolfender.org/jlw/V103506	Myrtaceae	Syzygium	Syzygium cordatum	1.0	857.0	9739.0	0.71902
3474	https://www.sinergiawolfender.org/jlw/V103507	Myrtaceae	Syzygium	Syzygium cordatum	1.0	857.0	9739.0	0.71902
3475	https://www.sinergiawolfender.org/jlw/V103508	Myrtaceae	Syzygium	Syzygium cordatum	1.0	857.0	9739.0	0.71902
3476	https://www.sinergiawolfender.org/jlw/V103509	Apocynaceae	Tabernaemontana	Tabernaemontana ventricosa	12.0	2809.0	18617.0	0.34076000000000006
3477	https://www.sinergiawolfender.org/jlw/V103510	Apocynaceae	Tabernaemontana	Tabernaemontana ventricosa	12.0	2809.0	18617.0	0.34076000000000006
3478	https://www.sinergiawolfender.org/jlw/V103511	Apocynaceae	Tabernaemontana	Tabernaemontana ventricosa	12.0	2809.0	18617.0	0.34076000000000006
3479	https://www.sinergiawolfender.org/jlw/V103512	Rutaceae	Teclea	Teclea simplicifolia	12.0	102.0	21824.0	0.54732
3480	https://www.sinergiawolfender.org/jlw/V103513	Rutaceae	Teclea	Teclea simplicifolia	12.0	102.0	21824.0	0.54732
3481	https://www.sinergiawolfender.org/jlw/V103514	Meliaceae	Trichilia	Trichilia dregeana	4.0	393.0	9000.0	0.7787
3482	https://www.sinergiawolfender.org/jlw/V103515	Meliaceae	Trichilia	Trichilia dregeana	4.0	393.0	9000.0	0.7787
3483	https://www.sinergiawolfender.org/jlw/V103516	Meliaceae	Trichilia	Trichilia emetica	45.0	393.0	9000.0	0.7582
3484	https://www.sinergiawolfender.org/jlw/V103517	Meliaceae	Turraea	Turraea robusta	8.0	270.0	9000.0	0.7889999999999999
3485	https://www.sinergiawolfender.org/jlw/V103518	Meliaceae	Turraea	Turraea robusta	8.0	270.0	9000.0	0.7889999999999999
3486	https://www.sinergiawolfender.org/jlw/V103519	Meliaceae	Turraea	Turraea robusta	8.0	270.0	9000.0	0.7889999999999999
3487	https://www.sinergiawolfender.org/jlw/V103520	Annonaceae	Uvaria	Uvaria scheffleri	37.0	859.0	9106.0	0.7134800000000001
3488	https://www.sinergiawolfender.org/jlw/V103521	Annonaceae	Uvaria	Uvaria scheffleri	37.0	859.0	9106.0	0.7134800000000001
3489	https://www.sinergiawolfender.org/jlw/V103522	Annonaceae	Uvaria	Uvaria scheffleri	37.0	859.0	9106.0	0.7134800000000001
3490	https://www.sinergiawolfender.org/jlw/V103523	Rubiaceae	Vangueria	Vangueria infausta	0.0	0.0	10467.0	0.79066
3491	https://www.sinergiawolfender.org/jlw/V103524	Rubiaceae	Vangueria	Vangueria infausta	0.0	0.0	10467.0	0.79066
3492	https://www.sinergiawolfender.org/jlw/V103525	Rubiaceae	Vangueria	Vangueria infausta	0.0	0.0	10467.0	0.79066
3493	https://www.sinergiawolfender.org/jlw/V103526	Salicaceae	Trimeria	Trimeria grandifolia	0.0	0.0	2946.0	0.94108
3494	https://www.sinergiawolfender.org/jlw/V103527	Salicaceae	Trimeria	Trimeria grandifolia	0.0	0.0	2946.0	0.94108
3495	https://www.sinergiawolfender.org/jlw/V103528	Salicaceae	Trimeria	Trimeria grandifolia	0.0	0.0	2946.0	0.94108
3496	https://www.sinergiawolfender.org/jlw/V103529	Sapindaceae	Lepisanthes	Lepisanthes senegalensis	0.0	21.0	2733.0	0.94324
3497	https://www.sinergiawolfender.org/jlw/V103530	Fabaceae	Vicia	Vicia cracca	12.0	440.0	59372.0	-0.2374400000000001
3498	https://www.sinergiawolfender.org/jlw/V103531	Crassulaceae	Sedum	Sedum acre	116.0	818.0	3218.0	0.79584
3499	https://www.sinergiawolfender.org/jlw/V103532	Lamiaceae	Salvia	Salvia pratensis	39.0	9090.0	45837.0	-0.84524
3500	https://www.sinergiawolfender.org/jlw/V103533	Menyanthaceae	Menyanthes	Menyanthes trifoliata	36.0	36.0	158.0	0.9752399999999999
3501	https://www.sinergiawolfender.org/jlw/V103534	Papaveraceae	Meconopsis	Meconopsis cambrica	33.0	118.0	7473.0	0.82224
3502	https://www.sinergiawolfender.org/jlw/V103535	Ranunculaceae	Aquilegia	Aquilegia vulgaris	0.0	82.0	13322.0	0.72536
3503	https://www.sinergiawolfender.org/jlw/V103536	Caprifoliaceae	Valeriana	Valeriana pyrenaica	0.0	1582.0	3385.0	0.7741
3504	https://www.sinergiawolfender.org/jlw/V103537	Saxifragaceae	Saxifraga	Saxifraga paniculata	0.0	72.0	788.0	0.97704
3505	https://www.sinergiawolfender.org/jlw/V103538	Fabaceae	Lathyrus	Lathyrus laevigatus	3.0	434.0	59372.0	-0.23234
3506	https://www.sinergiawolfender.org/jlw/V103540	Geraniaceae	Geranium	Geranium phaeum	0.0	333.0	996.0	0.94678
3507	https://www.sinergiawolfender.org/jlw/V103541	Campanulaceae	Campanula	Campanula patula	14.0	313.0	1551.0	0.93068
3508	https://www.sinergiawolfender.org/jlw/V103543	Cactaceae	Cereus	Cereus hildmannianus	5.0	14.0	1059.0	0.9749200000000001
3509	https://www.sinergiawolfender.org/jlw/V103545	Caprifoliaceae	Dipsacus	Dipsacus fullonum	8.0	209.0	3385.0	0.9074
3510	https://www.sinergiawolfender.org/jlw/V103547	Boraginaceae	Anchusa	Anchusa arvensis	0.0	102.0	1830.0	0.9532
3511	https://www.sinergiawolfender.org/jlw/V103548	Orobanchaceae	Bellardia	Bellardia viscosa	14.0	67.0	2368.0	0.93894
3512	https://www.sinergiawolfender.org/jlw/V103549	Scrophulariaceae	Verbascum	Verbascum pulverulentum	8.0	715.0	2301.0	0.87848
3513	https://www.sinergiawolfender.org/jlw/V103550	Lentibulariaceae	Pinguicula	Pinguicula vulgaris	13.0	37.0	71.0	0.98838
3514	https://www.sinergiawolfender.org/jlw/V103551	Boraginaceae	Echium	Echium vulgare	22.0	163.0	1830.0	0.9361
3515	https://www.sinergiawolfender.org/jlw/V103553	Iridaceae	Iris	Iris pseudacorus	70.0	1482.0	2274.0	0.77132
3516	https://www.sinergiawolfender.org/jlw/V103554	Caprifoliaceae	Lonicera	Lonicera nitida	0.0	681.0	3385.0	0.8642
3517	https://www.sinergiawolfender.org/jlw/V103555	Caprifoliaceae	Dipsacus	Dipsacus fullonum	8.0	209.0	3385.0	0.9074
3518	https://www.sinergiawolfender.org/jlw/V103556	Malvaceae	Malva	Malva sylvestris	74.0	100.0	3518.0	0.88264
3519	https://www.sinergiawolfender.org/jlw/V103557	Pelliaceae	Pellia	Pellia epiphylla	75.0	78.0	127.0	0.95216
